"user_id","business_id","stars"
"6deaMWBaD4P3QjghDoWxrg","J2x_AMx591i6TK3xccEzqQ",5
"EeOBT-RohoF3yWAG36dTDw","J2x_AMx591i6TK3xccEzqQ",5
"j95HloXgQiHWDdkkHwytlQ","J2x_AMx591i6TK3xccEzqQ",3
"q4_kY8bBeigYPVS0Ak7QGg","J2x_AMx591i6TK3xccEzqQ",3
"bhZ13wN_5lQrKX278AP_aw","J2x_AMx591i6TK3xccEzqQ",4
"0hpbRlJJqU7-rabuF5q35w","J2x_AMx591i6TK3xccEzqQ",5
"AMuyuG7KFWJ7RcbT-eLWrQ","J2x_AMx591i6TK3xccEzqQ",3
"APHIYT0UpXsZ7SXIutS10Q","J2x_AMx591i6TK3xccEzqQ",5
"K55Nczl6Lvf38dIzMOpErg","J2x_AMx591i6TK3xccEzqQ",4
"zoeLCfQLDb1Q4K7qmVj2aQ","J2x_AMx591i6TK3xccEzqQ",3
"59A-ZxUMOgIl2MAnySh-Aw","J2x_AMx591i6TK3xccEzqQ",4
"r_rTtUSAq4hK6IaYyMpfzw","J2x_AMx591i6TK3xccEzqQ",4
"xkTYxe90nRyfUaesBiHFQQ","J2x_AMx591i6TK3xccEzqQ",4
"lOQk0Fv9XdJKzeJ8AZVhAA","J2x_AMx591i6TK3xccEzqQ",4
"FIfHKlvX8s_r099U1aDYRw","J2x_AMx591i6TK3xccEzqQ",5
"L0Xrx4zdjPtPDcLcE0dJMg","J2x_AMx591i6TK3xccEzqQ",5
"5_GNc6DHiOOSH47ZjmOG_Q","J2x_AMx591i6TK3xccEzqQ",4
"Kq10e1JD0XNEw-BbY2oOSg","J2x_AMx591i6TK3xccEzqQ",5
"QeTWK_pYdNShg1m5bySNWg","J2x_AMx591i6TK3xccEzqQ",1
"9jgsCwQR_3gzli7X5E9aTg","J2x_AMx591i6TK3xccEzqQ",2
"DJEMTgcPO5O6qQA1eWNLSw","J2x_AMx591i6TK3xccEzqQ",4
"N9uxy10JCCf2_Du4Kh9eOw","J2x_AMx591i6TK3xccEzqQ",3
"6deaMWBaD4P3QjghDoWxrg","J2x_AMx591i6TK3xccEzqQ",5
"COt8DAiXb_uLfsM8NXOEKA","J2x_AMx591i6TK3xccEzqQ",3
"FKosz9ExVLhsrITQk5xl4g","J2x_AMx591i6TK3xccEzqQ",4
"qWtBYHSW9heJXXRTqkaZRg","J2x_AMx591i6TK3xccEzqQ",5
"f4mTI5ZtXbxfDJu-T2ha0Q","J2x_AMx591i6TK3xccEzqQ",5
"rf6fmxSKBKAzqV8fXJJANQ","vvPzcOhbQn5fLQUAIxcP6A",4
"l8ZjFuNLi56prFvGiYyQSQ","vvPzcOhbQn5fLQUAIxcP6A",4
"YPrGskgm9mjmwz2l_7hTuQ","vvPzcOhbQn5fLQUAIxcP6A",4
"CHw1HVGJE0fDY_-5keDKGw","vvPzcOhbQn5fLQUAIxcP6A",4
"WMTm9HHRA3EewoxTX1Gleg","vvPzcOhbQn5fLQUAIxcP6A",4
"9HawgrcHA-xaCOmTZ4YXgA","vvPzcOhbQn5fLQUAIxcP6A",4
"Kx5iAQaVLL_NYzyLhgXPsw","vvPzcOhbQn5fLQUAIxcP6A",5
"qywVBBmOW9fbqWDi3XO8rQ","vvPzcOhbQn5fLQUAIxcP6A",3
"u2F_wCshIRLCKO0Un2R3ow","vvPzcOhbQn5fLQUAIxcP6A",3
"59A-ZxUMOgIl2MAnySh-Aw","vvPzcOhbQn5fLQUAIxcP6A",4
"RJgfj-6Uq-lyiPJJcyCVlQ","vvPzcOhbQn5fLQUAIxcP6A",5
"bmxu4F8lUGN_drdqp5mNlw","vvPzcOhbQn5fLQUAIxcP6A",4
"R6H0JW9s1YLt57f4McpEew","vvPzcOhbQn5fLQUAIxcP6A",2
"Ltm9D2Ksg6WR4eU5jrW9Gg","vvPzcOhbQn5fLQUAIxcP6A",3
"TYdOKKLtA7LITxV7Y2_wjA","vvPzcOhbQn5fLQUAIxcP6A",4
"81tK1zU0TrE-fKpWZz-a-A","vvPzcOhbQn5fLQUAIxcP6A",4
"Iu9iJ8attR7ocsZenbHc3Q","vvPzcOhbQn5fLQUAIxcP6A",5
"dRAZennlaPwvM5HO2_Aw9w","vvPzcOhbQn5fLQUAIxcP6A",2
"tH4brXlghqKn_9GbahrMTQ","vvPzcOhbQn5fLQUAIxcP6A",4
"tofQneh4BYbBHiC2KPWoDA","vvPzcOhbQn5fLQUAIxcP6A",5
"8fApIAMHn2MZJFUiCQto5Q","vvPzcOhbQn5fLQUAIxcP6A",2
"MQJwpnc_ezm54Jc_bZU5Lg","vvPzcOhbQn5fLQUAIxcP6A",2
"sfHFcYsvbxQ05GnG3temyQ","vvPzcOhbQn5fLQUAIxcP6A",4
"fNyEbGVlSroUtOyZrT-Ykw","vvPzcOhbQn5fLQUAIxcP6A",3
"9ZYW_gVYw7RAYnuRIHfJKA","vvPzcOhbQn5fLQUAIxcP6A",5
"RBkxpp9c0H-HwKBA0XPTcQ","vvPzcOhbQn5fLQUAIxcP6A",5
"nzUstQC3eHzUvUxN7dTeVA","vvPzcOhbQn5fLQUAIxcP6A",4
"-2Nrax4uZRFnKW287o_-YA","vvPzcOhbQn5fLQUAIxcP6A",4
"L2ne7hSJDy0U6sBD8wVaQA","vvPzcOhbQn5fLQUAIxcP6A",4
"KqX3GwbDMnjRwGI4mP2oew","vvPzcOhbQn5fLQUAIxcP6A",5
"NOOeAnRB2znePvcl8ar6uA","vvPzcOhbQn5fLQUAIxcP6A",5
"6rWh2Zq6NZMU6-2U4v44gA","vvPzcOhbQn5fLQUAIxcP6A",4
"Gq76Me8hv8s7Ab9nECGDeA","vvPzcOhbQn5fLQUAIxcP6A",5
"H2tSuyudpM362KBgGqJOxQ","vvPzcOhbQn5fLQUAIxcP6A",5
"QLiWMRXvgqws9QtS68tXJA","vvPzcOhbQn5fLQUAIxcP6A",2
"D2Hwqta3doOqbgVh-6Rs8g","vvPzcOhbQn5fLQUAIxcP6A",2
"R4crU2OjJ7-qAymiHO2Ucw","vvPzcOhbQn5fLQUAIxcP6A",4
"kCUk85ROV4Aa5awhWyM5Qg","vvPzcOhbQn5fLQUAIxcP6A",5
"UFr-WCtnNbX8O3sI7h4qeQ","vvPzcOhbQn5fLQUAIxcP6A",4
"6deaMWBaD4P3QjghDoWxrg","vvPzcOhbQn5fLQUAIxcP6A",3
"JAi7qhv42q4qc8rC35bpMQ","vvPzcOhbQn5fLQUAIxcP6A",4
"nIEO9hJSCtjtJ99p912kNA","vvPzcOhbQn5fLQUAIxcP6A",5
"PNcm5ctHG7lwCUCFpFFB5g","vvPzcOhbQn5fLQUAIxcP6A",4
"3GFEFHDbnku1mPE0fQCwpQ","vvPzcOhbQn5fLQUAIxcP6A",5
"wVY1PBPjdc8Hju58R2uc-Q","vvPzcOhbQn5fLQUAIxcP6A",2
"EKJQSvaNTVLO9VCksjHVEQ","vvPzcOhbQn5fLQUAIxcP6A",4
"nEYPahVwXGD2Pjvgkm7QqQ","vvPzcOhbQn5fLQUAIxcP6A",4
"gsVwKJ13TYihmniqAwCk2g","vvPzcOhbQn5fLQUAIxcP6A",4
"bvu13GyOUwhEjPum2xjiqQ","vvPzcOhbQn5fLQUAIxcP6A",3
"oa4TruqmLCG7GKjYiimEOA","vvPzcOhbQn5fLQUAIxcP6A",5
"JvkPjulQb1E_traRLyR7Xg","vvPzcOhbQn5fLQUAIxcP6A",4
"eF7cNdyl5BDJxmFOqD36SA","vvPzcOhbQn5fLQUAIxcP6A",4
"pjI4wXdKTMePI0A3rVzLxg","vvPzcOhbQn5fLQUAIxcP6A",5
"8g645khsgHyNyl6mbRHHSQ","vvPzcOhbQn5fLQUAIxcP6A",4
"GLQqdrTM_r8poEMejSxs7g","vvPzcOhbQn5fLQUAIxcP6A",5
"WzaaorVCmUTQvu4mScunNg","vvPzcOhbQn5fLQUAIxcP6A",5
"wCJbSEmMeZ0mAnJRQEyfCQ","vvPzcOhbQn5fLQUAIxcP6A",4
"fkVLqmfXcCS1ztt5T8IiKg","vvPzcOhbQn5fLQUAIxcP6A",4
"NORECCTiL4Cj17iMYZ1xHw","vvPzcOhbQn5fLQUAIxcP6A",3
"lGNn9skbcFLvIhw1w5Pm6w","vvPzcOhbQn5fLQUAIxcP6A",4
"xED8kV7nnLgBcFmt_aKCZw","vvPzcOhbQn5fLQUAIxcP6A",5
"q4_kY8bBeigYPVS0Ak7QGg","vvPzcOhbQn5fLQUAIxcP6A",2
"xkTYxe90nRyfUaesBiHFQQ","vvPzcOhbQn5fLQUAIxcP6A",3
"Kx5iAQaVLL_NYzyLhgXPsw","vvPzcOhbQn5fLQUAIxcP6A",5
"ujxKML-7Qj3EIqjSnGwDqA","vvPzcOhbQn5fLQUAIxcP6A",2
"0hpbRlJJqU7-rabuF5q35w","vvPzcOhbQn5fLQUAIxcP6A",4
"qvbxGgbCL-mJYnoZgx_6-w","vvPzcOhbQn5fLQUAIxcP6A",5
"-la6YVHqiwf2fR8o617mBQ","vvPzcOhbQn5fLQUAIxcP6A",2
"D3TBqUSTizFL8gJJGmhSyg","vvPzcOhbQn5fLQUAIxcP6A",5
"0RlUqbXZ71wjxBl0P_mtVg","vvPzcOhbQn5fLQUAIxcP6A",4
"XKO6fWVpmJp7MwKqNjKeOQ","vvPzcOhbQn5fLQUAIxcP6A",4
"JI0XMWRBFOb1np_INVwVfw","vvPzcOhbQn5fLQUAIxcP6A",5
"5_Lk55Bo4KjPLbzR9YWG0g","vvPzcOhbQn5fLQUAIxcP6A",4
"WfDdej9nq-8nSEwe1cSOKg","vvPzcOhbQn5fLQUAIxcP6A",4
"Dt7qvJIOaPY0TRwE2wE-qA","vvPzcOhbQn5fLQUAIxcP6A",5
"_OErhXPKkJjCkGAr6nBowA","vvPzcOhbQn5fLQUAIxcP6A",5
"pYKpTjRp5N710y7TU5bbXA","vvPzcOhbQn5fLQUAIxcP6A",5
"XyaJ8j0w28FALhrjMawXCQ","vvPzcOhbQn5fLQUAIxcP6A",5
"7nw4pj8Zu0d5JN6ACQjlrQ","vvPzcOhbQn5fLQUAIxcP6A",5
"jtcjBTf9byxVbU6gp5p6FA","vvPzcOhbQn5fLQUAIxcP6A",5
"leydoVItUKmzRLCI7xUcyw","vvPzcOhbQn5fLQUAIxcP6A",4
"KOrggEZ4aa7JzVIuY-Zgkw","vvPzcOhbQn5fLQUAIxcP6A",4
"oQ4I--7YSxs9anVBsMlKaw","vvPzcOhbQn5fLQUAIxcP6A",5
"xbTdl0_KG9GK8QD9RF2JeQ","vvPzcOhbQn5fLQUAIxcP6A",4
"9ZkE5EPQPfdzhdP6y5Lf8A","vvPzcOhbQn5fLQUAIxcP6A",2
"ltRVtohgDOBUH1kSwqawuQ","vvPzcOhbQn5fLQUAIxcP6A",4
"kpIBCCozTB0J0d3SZJfjhw","vvPzcOhbQn5fLQUAIxcP6A",5
"BkBgyvz3vy4NyRRVovcFPA","vvPzcOhbQn5fLQUAIxcP6A",5
"QYfjdGWoFl9Q_Wj13bgRWA","vvPzcOhbQn5fLQUAIxcP6A",5
"_cJg3kWz6bnDmqEsSe2UEg","vvPzcOhbQn5fLQUAIxcP6A",3
"QBkBG93a9vVkAA5I-dmCwg","vvPzcOhbQn5fLQUAIxcP6A",4
"j1U519tB8RHpxr2_XlwCrw","vvPzcOhbQn5fLQUAIxcP6A",4
"6Hiebm_9sS3BJocAIPhFrw","vvPzcOhbQn5fLQUAIxcP6A",4
"Sdy0RPXf0nxZ-15Zb_Fxmg","vvPzcOhbQn5fLQUAIxcP6A",5
"59ZfN1eh2pn57iAiHdrDgA","vvPzcOhbQn5fLQUAIxcP6A",4
"QFDUIO3hsMJpy4MzEXt5Dw","vvPzcOhbQn5fLQUAIxcP6A",4
"vaLbGhb2fVZUgrIv7umQGg","vvPzcOhbQn5fLQUAIxcP6A",4
"qlzXVX2YspgtdFBPrJz6EA","vvPzcOhbQn5fLQUAIxcP6A",5
"3J2ht6P9l_SGiB2xTLgGEg","vvPzcOhbQn5fLQUAIxcP6A",3
"7--UNhd8jumkF3b0eC93cQ","vvPzcOhbQn5fLQUAIxcP6A",4
"p4aJFBu5W3yO4k55suenLg","vvPzcOhbQn5fLQUAIxcP6A",4
"yd0G8UkbgkXPYaHtbfIL2g","vvPzcOhbQn5fLQUAIxcP6A",3
"rvJU5x0E6npEv18OQO-VaQ","vvPzcOhbQn5fLQUAIxcP6A",5
"-tEbGfPj1aeG0q8-XJLK-w","vvPzcOhbQn5fLQUAIxcP6A",2
"0P58MD0FRVI6pTVKUpd7YA","vvPzcOhbQn5fLQUAIxcP6A",2
"j6x78-6cZFezm8YkgdoFbw","vvPzcOhbQn5fLQUAIxcP6A",5
"QTahY84dVYhularOp38cQA","vvPzcOhbQn5fLQUAIxcP6A",3
"kWkgwRxqWD-h260dMTkHUA","vvPzcOhbQn5fLQUAIxcP6A",2
"wyHr5ah5He1I3fcXIM-Q-w","vvPzcOhbQn5fLQUAIxcP6A",4
"plNKzNhFP4fzAvfBlfET7Q","vvPzcOhbQn5fLQUAIxcP6A",4
"8sOJXQ-IFvTJUIV4NZ6YPQ","vvPzcOhbQn5fLQUAIxcP6A",2
"kvECetuoMJ-LEYzHmyP0RA","evBLcF71f_zB5LOTKzFdsw",2
"jMyxYzk529rf49yVxw_FBg","evBLcF71f_zB5LOTKzFdsw",2
"dkHMJslryQJFtoRckjggow","evBLcF71f_zB5LOTKzFdsw",2
"SrQcFKy2r2ZuCJ_4WoX9wQ","evBLcF71f_zB5LOTKzFdsw",1
"-vqL6JV0mc8H08vjt4dOog","evBLcF71f_zB5LOTKzFdsw",2
"mQuGNNuAKuNd9TtjBSI2kA","evBLcF71f_zB5LOTKzFdsw",4
"lG0k3H13ZwQTBlcwC6yRMg","evBLcF71f_zB5LOTKzFdsw",3
"l5SH2Wkxl-g8wRSDrJnC2Q","evBLcF71f_zB5LOTKzFdsw",2
"uQFHDhTvl1b0Iji9B-Xzdw","evBLcF71f_zB5LOTKzFdsw",3
"8DEwn2LFDnG9VBcEemRQUQ","evBLcF71f_zB5LOTKzFdsw",1
"JeFoNHDRhowMQWs9tA_AUw","evBLcF71f_zB5LOTKzFdsw",2
"rxYocLcwFsrHYOYwtHSv8g","evBLcF71f_zB5LOTKzFdsw",2
"9OOdKnu-G0ny67RgJo1S0Q","evBLcF71f_zB5LOTKzFdsw",1
"QyRKYhxuoetQ6x_r9kmZ5Q","evBLcF71f_zB5LOTKzFdsw",4
"dpVXq3hGh78FVJNS13qbfw","evBLcF71f_zB5LOTKzFdsw",1
"TbUzjXVKCWTEW1W56Ayiyg","evBLcF71f_zB5LOTKzFdsw",2
"dpVXq3hGh78FVJNS13qbfw","evBLcF71f_zB5LOTKzFdsw",1
"m7p1TgA7mqDNOI_6utxv1g","evBLcF71f_zB5LOTKzFdsw",3
"nEYPahVwXGD2Pjvgkm7QqQ","cjD2yGRhT5yaSj_KP55Ptw",5
"LJXXhIGSyHqDHdeuGg7a0w","cjD2yGRhT5yaSj_KP55Ptw",4
"GMtILOfAHXUMrfMgLPG0gg","cjD2yGRhT5yaSj_KP55Ptw",3
"Iua5aIKhKCiH90sFqS7-XA","cjD2yGRhT5yaSj_KP55Ptw",5
"FyCBkNXwoI_6X6apbslg4g","cjD2yGRhT5yaSj_KP55Ptw",4
"vemRW3Var0MvrmSSn_X2tQ","cjD2yGRhT5yaSj_KP55Ptw",3
"z6Rdpmcy71K-NP296ZnHPw","cjD2yGRhT5yaSj_KP55Ptw",1
"GBSOk-2JkRyHJb3di2KesQ","cjD2yGRhT5yaSj_KP55Ptw",4
"5wTVzr3SyZzpiu-U_Yim6A","cjD2yGRhT5yaSj_KP55Ptw",5
"-ifP0rFAXkr6Ce_smoNpSQ","cjD2yGRhT5yaSj_KP55Ptw",5
"Ky9ypnAdN7RNkUMGRt1RMA","cjD2yGRhT5yaSj_KP55Ptw",4
"zjhST4__CWrnq916VWOK3A","cjD2yGRhT5yaSj_KP55Ptw",4
"ZqKg4O7EXci7SR_UUS2J_g","cjD2yGRhT5yaSj_KP55Ptw",4
"lvXyx043PaY6_JBQVZj-Zg","cjD2yGRhT5yaSj_KP55Ptw",2
"V995GXnlBGLj3C55CC200A","cjD2yGRhT5yaSj_KP55Ptw",4
"c14wknEb2CEl-7QQcYQgJA","cjD2yGRhT5yaSj_KP55Ptw",4
"HI7byNVBtzinyLl3UCvynA","cjD2yGRhT5yaSj_KP55Ptw",5
"qqqgfA2VQh1JyWNti4ck7w","cjD2yGRhT5yaSj_KP55Ptw",4
"Jv37sCNSaKhDPKrAh4P3fQ","cjD2yGRhT5yaSj_KP55Ptw",5
"L0Xrx4zdjPtPDcLcE0dJMg","cjD2yGRhT5yaSj_KP55Ptw",5
"qaMsP2zsLnelcd4Hj60TmA","cjD2yGRhT5yaSj_KP55Ptw",5
"ulik60Aw4MMl3fKi78B_fg","cjD2yGRhT5yaSj_KP55Ptw",3
"HronDe9qUTp9zm9KD99eaw","cjD2yGRhT5yaSj_KP55Ptw",3
"-xisRcx9_26BYuJ_WQQweQ","cjD2yGRhT5yaSj_KP55Ptw",4
"hru2IDwSyN61sgWPtJw_hA","cjD2yGRhT5yaSj_KP55Ptw",3
"KR7R5PrrbMsLMsNcntHvAA","cjD2yGRhT5yaSj_KP55Ptw",5
"2PL5lNgz81FMWvsfezGBcg","cjD2yGRhT5yaSj_KP55Ptw",5
"nirDI3uVFOPMU0pB3SR7ow","cjD2yGRhT5yaSj_KP55Ptw",1
"q4_kY8bBeigYPVS0Ak7QGg","cjD2yGRhT5yaSj_KP55Ptw",4
"tH4brXlghqKn_9GbahrMTQ","cjD2yGRhT5yaSj_KP55Ptw",4
"r263F56k8em_LibC3-CkMQ","cjD2yGRhT5yaSj_KP55Ptw",5
"ozcqOOvFpMvALws8iox3JA","cjD2yGRhT5yaSj_KP55Ptw",2
"BmzYNokqBWJMVl5w0igg_A","cjD2yGRhT5yaSj_KP55Ptw",3
"R7KdetFVtrsBk4MHP7h0uA","cjD2yGRhT5yaSj_KP55Ptw",4
"TN1JWAmCgxlE7v-y04fZmg","cjD2yGRhT5yaSj_KP55Ptw",3
"cY6EcdFdVmi9siYt9p_e4g","cjD2yGRhT5yaSj_KP55Ptw",5
"KtMOMSqbd1Mk7PbDUQ2CfA","cjD2yGRhT5yaSj_KP55Ptw",4
"veXe0b70eNJtWt4KSawZ3A","cjD2yGRhT5yaSj_KP55Ptw",4
"2PL5lNgz81FMWvsfezGBcg","cjD2yGRhT5yaSj_KP55Ptw",4
"7zTxaHMwf9HUn17j_2sM8A","cjD2yGRhT5yaSj_KP55Ptw",2
"uqKVss8WBsLiizSSbHUzzw","cjD2yGRhT5yaSj_KP55Ptw",3
"Oc3LydKbnaJjchuPZ6hQ1g","cjD2yGRhT5yaSj_KP55Ptw",4
"4tzuxIVry4xkOR9vbpgjrw","cjD2yGRhT5yaSj_KP55Ptw",4
"LlYFud6bzQeBOdS9hYdZpw","cjD2yGRhT5yaSj_KP55Ptw",4
"U_JhPD70Nzc-i5_EawRgqQ","cjD2yGRhT5yaSj_KP55Ptw",5
"WrohGnojMLxiNa-m6nkFNQ","cjD2yGRhT5yaSj_KP55Ptw",3
"eiJgm1J8RW_X72ZzCWYl0A","cjD2yGRhT5yaSj_KP55Ptw",3
"SwIcvzOrn_U3LcVbBTqYxg","cjD2yGRhT5yaSj_KP55Ptw",4
"7McBvdthcKd_JBmcYvfZ_Q","cjD2yGRhT5yaSj_KP55Ptw",4
"EeOBT-RohoF3yWAG36dTDw","cjD2yGRhT5yaSj_KP55Ptw",3
"q3I8jet_cvrvsZMmaLwmtA","cjD2yGRhT5yaSj_KP55Ptw",4
"sVs4R_G-u76-_OZUo7M6cw","cjD2yGRhT5yaSj_KP55Ptw",5
"ObYBbapQShoG4zjDR1gSXw","cjD2yGRhT5yaSj_KP55Ptw",3
"sS2sSWqZMnQMRoWx-Mdzgg","cjD2yGRhT5yaSj_KP55Ptw",4
"f9LuLzqLMNJJoV3zmu6dBA","cjD2yGRhT5yaSj_KP55Ptw",3
"6EG44BxeNvAVdUFNQVmm9A","cjD2yGRhT5yaSj_KP55Ptw",4
"cNsuaATGLVUUpDSkChEk-g","cjD2yGRhT5yaSj_KP55Ptw",5
"uj69INVdOX2PlePqRnRlWQ","cjD2yGRhT5yaSj_KP55Ptw",4
"HXhYt_M1nDOfFse0_QlLww","cjD2yGRhT5yaSj_KP55Ptw",5
"Yvn7DHj7o7sSCH2rNH74Mw","cjD2yGRhT5yaSj_KP55Ptw",5
"Q3fFv_ft17OyV-NRF1iQxw","cjD2yGRhT5yaSj_KP55Ptw",5
"A_36lkydMBAYOllVuLuIEg","cjD2yGRhT5yaSj_KP55Ptw",5
"RSExP0-Boucr4QyIEzZi0A","cjD2yGRhT5yaSj_KP55Ptw",3
"rY4KJA2Ky9CMeQhX9dOGPQ","cjD2yGRhT5yaSj_KP55Ptw",5
"Fhtq-x2vJNl08abDebinJA","cjD2yGRhT5yaSj_KP55Ptw",4
"9kISU0thYlov7JU6J0PF9w","cjD2yGRhT5yaSj_KP55Ptw",4
"ZqKg4O7EXci7SR_UUS2J_g","cjD2yGRhT5yaSj_KP55Ptw",3
"l447wI90VhdE7iuzglGoQQ","cjD2yGRhT5yaSj_KP55Ptw",2
"5hiXViHQ8F5EXHps3BSSuw","cjD2yGRhT5yaSj_KP55Ptw",2
"4-FFX_LjXt4l75onub0PBQ","cjD2yGRhT5yaSj_KP55Ptw",4
"J1K2yjQjBRFr5IGd_AW2_w","cjD2yGRhT5yaSj_KP55Ptw",4
"SlKJNLm1SQdgaaKtqD--1w","cjD2yGRhT5yaSj_KP55Ptw",4
"2UC3rwRm6swuNFt_GhKOhw","cjD2yGRhT5yaSj_KP55Ptw",5
"9b6REasjDBQAYDpXcKQ2NQ","cjD2yGRhT5yaSj_KP55Ptw",3
"og-L_cd44W60IeLvNUU11g","cjD2yGRhT5yaSj_KP55Ptw",4
"_rdbPE6Ubpd0x8OQah51yg","cjD2yGRhT5yaSj_KP55Ptw",5
"uMV-wYxsNyw-gKh4EU-1hQ","cjD2yGRhT5yaSj_KP55Ptw",4
"SfrDwnQpTWNs0R-oewFn4A","cjD2yGRhT5yaSj_KP55Ptw",4
"5gWnjfdBxrgFHkJ-peMUlQ","cjD2yGRhT5yaSj_KP55Ptw",4
"ytgLwKzD6B4af5vW56RpJg","cjD2yGRhT5yaSj_KP55Ptw",5
"ugsXUI3t1tzyUlEbBWV7og","cjD2yGRhT5yaSj_KP55Ptw",4
"u1KESST6ATusVrn7F6HUvw","cjD2yGRhT5yaSj_KP55Ptw",4
"2rSeth60_CuWN3ZJ4k41lg","cjD2yGRhT5yaSj_KP55Ptw",4
"hRCWkTaCs2lEWiRKH-T4IA","cjD2yGRhT5yaSj_KP55Ptw",3
"wCJbSEmMeZ0mAnJRQEyfCQ","cjD2yGRhT5yaSj_KP55Ptw",4
"KIW3QygTLtLTJV0XBQ-cpw","cjD2yGRhT5yaSj_KP55Ptw",5
"PC-TFt-BdzZJreH75CiXlQ","cjD2yGRhT5yaSj_KP55Ptw",4
"Iu9HNWqEKIx-auLSu6QeJg","cjD2yGRhT5yaSj_KP55Ptw",4
"iyNf5jr-34Bg6nKOGEZXKg","cjD2yGRhT5yaSj_KP55Ptw",4
"lvXyx043PaY6_JBQVZj-Zg","cjD2yGRhT5yaSj_KP55Ptw",2
"YF42eCvUn1hj9oFUpBsOVQ","cjD2yGRhT5yaSj_KP55Ptw",5
"gtJJBaQwTwE45NnNF0coVA","cjD2yGRhT5yaSj_KP55Ptw",4
"UN_7rs3i-Fzk8XM26-eN7Q","cjD2yGRhT5yaSj_KP55Ptw",4
"ae70Q-oV0CqCBcVlLPqfYA","cjD2yGRhT5yaSj_KP55Ptw",4
"0xEoFR2XXPKFAOMw0AcoZg","cjD2yGRhT5yaSj_KP55Ptw",4
"wH4I2oTRk-Ei2eve0BAkSw","cjD2yGRhT5yaSj_KP55Ptw",2
"4Op-eAOEMVGkIfPC9j-yOQ","cjD2yGRhT5yaSj_KP55Ptw",4
"KOrggEZ4aa7JzVIuY-Zgkw","cjD2yGRhT5yaSj_KP55Ptw",4
"Z4GfHG6vAZ3qrzTauluT0g","cjD2yGRhT5yaSj_KP55Ptw",4
"nuvQhJoSiTTxjOJW8AW7FQ","cjD2yGRhT5yaSj_KP55Ptw",5
"QV_xPf4WE0k9eo8_6z9EQg","cjD2yGRhT5yaSj_KP55Ptw",3
"0dSDKWH3rJ0gOypaqrmw3w","cjD2yGRhT5yaSj_KP55Ptw",4
"LfgEDiTEC35WYpxSrNB4-Q","cjD2yGRhT5yaSj_KP55Ptw",4
"JPPhyFE-UE453zA6K0TVgw","cjD2yGRhT5yaSj_KP55Ptw",4
"qbzoEU-SPiGrmO41giYrcQ","cjD2yGRhT5yaSj_KP55Ptw",2
"LtX7hdpJg5vTYqp9slEdEA","cjD2yGRhT5yaSj_KP55Ptw",5
"cAgAcYuNnsUI8l9vWtLoqw","cjD2yGRhT5yaSj_KP55Ptw",4
"Sdy0RPXf0nxZ-15Zb_Fxmg","cjD2yGRhT5yaSj_KP55Ptw",3
"QOV21itAI3XpznQdyVyPkg","cjD2yGRhT5yaSj_KP55Ptw",5
"Jjl5Gj9c4Y04uoT1NjxISQ","cjD2yGRhT5yaSj_KP55Ptw",4
"pdxgawR1KIucNrBQICi37g","cjD2yGRhT5yaSj_KP55Ptw",5
"J7rGerh5KrGF9E1AyqjMMA","cjD2yGRhT5yaSj_KP55Ptw",4
"RZexEV3znstGFrImRkJtSw","cjD2yGRhT5yaSj_KP55Ptw",4
"3a5AqiLuzkUcbGtLkPDDTQ","cjD2yGRhT5yaSj_KP55Ptw",4
"BV5-6O2AXzvD0hWeuD8S3w","cjD2yGRhT5yaSj_KP55Ptw",5
"J5Gh19OB4bD1jbreAGBn2w","cjD2yGRhT5yaSj_KP55Ptw",5
"yEQXZOeBZLJ6OyS9kRxe5g","cjD2yGRhT5yaSj_KP55Ptw",4
"wUDTUYtBRkCEvVX0AZcM-w","cjD2yGRhT5yaSj_KP55Ptw",5
"68umf_t-rjyLMcrUFZiy7w","cjD2yGRhT5yaSj_KP55Ptw",5
"SGpwvy8fMpPPVu5763ImMA","cjD2yGRhT5yaSj_KP55Ptw",3
"sZeafdxTV9zCHCIvTjlVdg","cjD2yGRhT5yaSj_KP55Ptw",5
"5iQ3WZ0zLCId6zDjL_cQIQ","cjD2yGRhT5yaSj_KP55Ptw",5
"KcrgNSvO_NBwtv1rj56DUg","cjD2yGRhT5yaSj_KP55Ptw",4
"w16jpVr-b-0gd6YHwnIarg","cjD2yGRhT5yaSj_KP55Ptw",4
"OjfubpFVlSxgkwU0ZLiMtQ","cjD2yGRhT5yaSj_KP55Ptw",5
"_zh2yhh-lakk-XBFDP8LWg","cjD2yGRhT5yaSj_KP55Ptw",2
"rYMf7ZAxhbuYxRb131RvTA","cjD2yGRhT5yaSj_KP55Ptw",4
"cG0OLnDQhC2kSZgBXYxkZQ","cjD2yGRhT5yaSj_KP55Ptw",5
"TFSgzN0MLgKE4OkGQ1nW0g","cjD2yGRhT5yaSj_KP55Ptw",2
"ZQN2rcFAxhBVQkkDd0E2iQ","w7VSMULJ9GtRi3CBRxoJtg",5
"-DCSpG7OP7ATeQ6VrPGARw","w7VSMULJ9GtRi3CBRxoJtg",4
"WMTm9HHRA3EewoxTX1Gleg","w7VSMULJ9GtRi3CBRxoJtg",5
"dAI9QZH6vQJUmzoNFvxmPA","w7VSMULJ9GtRi3CBRxoJtg",5
"sS2sSWqZMnQMRoWx-Mdzgg","w7VSMULJ9GtRi3CBRxoJtg",4
"ylIgegaQaJOjL4_lH2EkFA","w7VSMULJ9GtRi3CBRxoJtg",5
